cantica;canto;cum_verse_number;verse_number;verse_start;verse_end;text;author;style;temperature;prompt
1;29;3941;88;88;88;Chiedi se c'è qualche latino tra di loro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3942;89;89;89;Sono cinquecento dentro, se ti basta un'unghia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3943;90;90;90;Per sempre a questo lavoro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3944;91;91;91;Noi siamo quelli che vedi così rovinati.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3945;92;92;92;Entrambi qui, rispose uno piangendo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3946;93;93;93;Ma chi sei tu che ci hai chiesto chi siamo?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3947;94;94;94;Il duca disse: Io sono uno che scende.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3948;95;95;95;Con questo salto di balzo in balzo vivo intensamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3949;96;96;96;E intendo mostrare l'inferno a lui.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3950;97;97;97;Allora si ruppe il comune sostegno.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3951;98;98;98;E tutti si voltarono verso di me tremando.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3952;99;99;99;con altre persone che lo sentirono di riflesso.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3953;100;100;100;Il bravo insegnante si prese cura di tutto per me.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3954;101;101;101;dicendo: Di' loro ciò che vuoi;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3955;102;102;102;E io iniziai dopo che lui volle.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3956;103;103;103;Se la vostra memoria non si ottunde;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3957;104;104;104;Nel primo mondo delle menti umane.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3958;105;105;105;ma se vivesse sotto molti soli,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3959;106;106;106;Diteci chi siete e da dove venite.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3960;107;107;107;Il vostro fastidioso e disgustoso tormento.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3961;108;108;108;Non ti preoccupare di mostrarti a me.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3962;109;109;109;Sono di Arezzo, lui è di Siena.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3963;110;110;110;Uno rispose dicendo che mi fece mettere nel fuoco.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3964;111;111;111;Ma ciò per cui sono morto qui non mi ha portato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3965;112;112;112;È vero che gli dissi scherzando:;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3966;113;113;113;Potrei volare nell'aria.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3967;114;114;114;e quelli che avevano poca voglia e poca intelligenza;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3969;116;116;116;Perché non lo feci io, lo fece Dedalo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3970;117;117;117;bruciare tanto che lo considerava come figlio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3971;118;118;118;Ma nell'ultima bolgia delle dieci;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3972;119;119;119;Per l'alchimia che ho praticato nel mondo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3973;120;120;120;Minosse condannò, a cui non è permesso sbagliare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3974;121;121;121;E dissi al poeta: È mai successo prima.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3975;122;122;122;Le persone sono così vanitose come quelle di Siena?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3976;123;123;123;Certamente non la francese è così tanto piacevole!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3977;124;124;124;Così l'altro lebbroso che mi udì,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3978;125;125;125;Rispose a quello che dissi: Portami Stricca.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3979;126;126;126;che sapeva gestire le spese in modo oculato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3980;127;127;127;Niccolò è abituato alla ricchezza.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3981;128;128;128;Il garofano è stato scoperto per la prima volta.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3982;129;129;129;Nell'orto dove tale seme si pianta.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3983;130;130;130;e tra la compagnia in cui si disperse;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3984;131;131;131;Caccia d'Asciano la vigna e il grande fondo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3985;132;132;132;e il suo senno confuso parlò.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3986;133;133;133;Ma voglio che tu sappia chi ti sta sostenendo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3987;134;134;134;Contro i Sanesi, stringi gli occhi verso di me.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3988;135;135;135;così che il mio viso ti risponda bene.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3989;136;136;136;Sì, vedrai che sono l'ombra di Capocchio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3990;137;137;137;che ho alterato i metalli con l'alchimia;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3991;138;138;138;E tu devi ricordare, se ti guardo bene,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3992;139;139;139;Essendo di natura una scimmia buona.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;3993;1;1;1;Mentre Giunone era arrabbiata;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;3994;2;2;2;Per Semelè contro il sangue tebano.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;3995;3;3;3;come ha dimostrato più volte,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;3996;4;4;4;Atamante diventò così pazzo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;3997;5;5;5;guardava con amore e tenerezza, sentiva che la sua vita era completa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;3998;6;6;6;Essere carico da entrambe le mani.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;3999;7;7;7;gridò: Tendiamo le reti, così che io possa catturare;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4000;8;8;8;La leonessa e i suoi cuccioli sono in agguato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4001;9;9;9;e poi ha allungato le spietati unghie.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4002;10;10;10;prendendo uno di nome Learco,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4003;11;11;11;Rotolò il sasso e lo colpì.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4004;12;12;12;E quella si annegò con l'altro carico.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4005;13;13;13;E quando la fortuna ha girato male;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4006;14;14;14;l'altezza dei Troiani che osava tutto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4007;15;15;15;Sì che insieme al regno il re fu destituito.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4008;16;16;16;Ecuba è triste, infelice e malvagia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4009;17;17;17;dopo aver visto Polissena morta;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4010;18;18;18;e di Polidoro sulla riva;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4011;19;19;19;Il mare si rese conto del dolore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4012;20;20;20;La pazza abbaiò come un cane.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4013;21;21;21;Il dolore ha reso la mente confusa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4014;22;22;22;"Né le schiere di Ulisse o di Achille
Hanno mai visto un destino più crudele
Di quello che ora si abbatte su di me.";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4015;23;23;23;Non si sono mai visti così crudeli.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4016;24;24;24;Non pungere animali o parti del corpo umane.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4017;25;25;25;quando ho visto due figure pallide e nude;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4018;26;26;26;che correvano mordendo in quel modo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4019;27;27;27;Il maiale quando nasce dal maiale.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4020;28;28;28;L'una arrivò a Capocchio, proprio al momento giusto;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4021;29;29;29;gliene venne via un bel pezzo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4022;30;30;30;Il vento li fece grattare il ventre duro in fondo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4023;31;31;31;E l'Aretino che rimase, pieno di paura;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4024;32;32;32;Mi disse che il folletto è Gianni Schicchi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4025;33;33;33;E va arrabbiato con gli altri comportandosi in quel modo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4026;34;34;34;"""Oh, ho detto a lui, se l'altro non ti interessa""";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4027;35;35;35;I denti sporgenti, non farti problemi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4028;36;36;36;Dire chi è, prima che si vada via da qui.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4029;37;37;37;"Lui mi disse: ""Quella è l'anima antica"".";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4030;38;38;38;di Mirra malvagia, che diventò;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4031;39;39;39;Al padre, amica fuori dall'amore legittimo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4032;40;40;40;Lei ha iniziato a peccare con lui così.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4033;41;41;41;imitando qualcuno else's identity;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4034;42;42;42;come l'altro che se ne va là, resistette.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4035;43;43;43;per conquistare la donna della tua vita,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4036;44;44;44;falsificare Buoso Donati dentro di sé.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4037;45;45;45;Provando e dando istruzioni al testamento.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4038;46;46;46;E poi che i due arrabbiati sono passati;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4039;47;47;47;sopra cui avevo tenuto lo sguardo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4040;48;48;48;Guardò gli altri sfortunati.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4041;49;49;49;Ho visto un oggetto simile a un liuto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4042;50;50;50;a patto che avesse avuto l'angina;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4043;51;51;51;taglia dall'altro che l'uomo ha tagliato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4044;52;52;52;L'acquosità grave, che così differisce.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4045;53;53;53;le membra con un umore che non si adatta bene,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4046;54;54;54;che il volto non corrisponde alla cintura.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4047;55;55;55;lui teneva le labbra aperte.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4048;56;56;56;come fa l'etico, che per la sua sete;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4049;57;57;57;Uno rivolto verso il mento e l'altro verso l'alto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4050;58;58;58;Voi che siete senza alcun tipo di sofferenza,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4051;59;59;59;e non capisco perché, in questo mondo triste,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4052;60;60;60;loro ci dissero di guardare e aspettare;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4053;61;61;61;alla povertà del maestro Adamo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4054;62;62;62;Ho avuto, vivo, molto di ciò che ho desiderato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;30;4055;63;63;63;E adesso, povero me!, desidero solo una goccia d'acqua.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
