cantica;canto;verse;text;author
1;30;109-111;The answer came: ‘You weren’t as free as that when, arms trussed up, you went to mount the pyre. Your arms were free, though, in their forging days.’;kirkpatrick
1;30;112-114;‘There,’ the hydroptic said, ‘you speak mere truth. Yet, as a witness, you were not so true at Troy, when true words were required of you.’;kirkpatrick
1;30;115-117;‘Well, I spoke false, and you struck dodgy coin. But I’m here,’ Sinon said, ‘for one plain fault. You were accused of more than any demon.’;kirkpatrick
1;30;118-120;‘The horse! Remember that, you lying cheat!’ (This came in answer out of Swollenguts.) ‘Tough luck on you that all the world knows that.’;kirkpatrick
1;30;121-123;‘And tough on you,’ the Greek replied, ‘the thirst that cracks your bloated tongue, the bilge that swells that belly to a hedgerow round your eyes.’;kirkpatrick
1;30;124-126;At which: ‘Yeah, yeah’ (the coiner). ‘Sickness has stretched your mouth (what’s new?) to tearing point. I may be dry. I’m swollen, ripe with pus.;kirkpatrick
1;30;127-129;But you’re burnt-out. Your sick head throbs and aches. It wouldn’t take too much – a word or so – to make you lick the mirror of Narcissus.’;kirkpatrick
1;30;130-132;All ears, I strained to listen in – until I heard my teacher speak: ‘Go on! Just gaze! It won’t take much for me to fight with you.’;kirkpatrick
1;30;133-135;And when I heard his words, so near to wrath, I turned towards him with a shame that still, on calling it to mind, brews vertigo.;kirkpatrick
1;30;136-138;Like someone dreaming of a harm to come, who, dreaming, yearns for this to be some dream, and hence desires what is as though it weren’t,;kirkpatrick
1;30;139-141;So was I now. For wishing I could speak, and so excuse myself, I so excused myself, and did not think that all along I did.;kirkpatrick
1;30;142-144;‘Less shame,’ my master said to me, ‘makes clean far greater fault than yours has been. And so cast off the weight of all your misery.;kirkpatrick
1;30;145-147;Consider well. I’m always by your side. Remember this, if Fortune leads you on to where such spats as this are played out loud.;kirkpatrick
1;30;148-148;To wish to hear such stuff is pretty low.’;kirkpatrick
1;31;1-3;The self-same tongue that bit me first so hard that both my cheeks had coloured up, bright red, now offered once again its remedy.;kirkpatrick
1;31;4-6;So, too (as I have heard the story told), the spear that both Achilles and his father bore would cause a wound that spear alone could cure.;kirkpatrick
1;31;7-9;We turned our back upon the dismal deep, riding the bank that circles it around, and made our way across without more speech.;kirkpatrick
1;31;10-12;Here it was less than night and less than day, so that our seeing went no way ahead. But then I heard a horn ring out so loud;kirkpatrick
1;31;13-15;That thunder in comparison is vapid, and, turning back to see the echoing source, I fixed my eyes upon one single place.;kirkpatrick
1;31;16-18;After the great and grievous rout at which was lost the sacred band of Charlemagne, great Roland sounded notes of no such terror.;kirkpatrick
1;31;19-21;I had not held my head turned there for long when (so it seemed) I now saw many towers. And therefore, ‘Sir,’ I said, ‘what town is this?’;kirkpatrick
1;31;22-24;‘Because,’ he said, ‘through all these wreaths of shade you rush ahead too far from what’s at hand, you form of it a blurred and empty image.;kirkpatrick
1;31;25-27;You’ll see quite clearly when you soon arrive how greatly distance may deceive the sense. So drive yourself a little further on.’;kirkpatrick
1;31;28-30;Then, with great tenderness, he took my hand. He then went on: ‘And yet before we step ahead – so all these facts may seem less odd –;kirkpatrick
1;31;31-33;You ought to know that these aren’t towers. They’re giants. These stand within the well around its rim, navel height downwards, all the lot of them.’;kirkpatrick
1;31;34-36;As when a mist is thinning out, the gaze will, point by point, begin to recompose the figure hidden by the steam-thick air,;kirkpatrick
1;31;37-39;So, boring through that dense, dark atmosphere, approaching ever closer to the edge, false knowledge fled and fear grew yet more great.;kirkpatrick
1;31;40-42;For, as above its circling curtain wall, Montereggione boasts a crown of towers, so too above the bank that rings the well;kirkpatrick
1;31;43-45;Stood, towering here to half their body height, the dreadful giants, who are under threat from highest Jove whenever he wields thunder.;kirkpatrick
1;31;46-48;By now I saw, in each of these, the face, the chest and shoulders, areas of paunch, and, down the ribcage, all their dangling arms.;kirkpatrick
1;31;49-51;Nature did well, desisting from the art of forming animals like that. She thus deprived great Mars of his executors.;kirkpatrick
1;31;52-54;If she, on that account, did not repent of whales and elephants, to subtle minds this will seem right, and most intelligent.;kirkpatrick
1;31;55-57;For when the powers of working intellect are wed to strength and absolute ill will, then humans cannot find a place to hide.;kirkpatrick
1;31;58-60;In bulk and length, his face could be compared to that bronze pine cone in Saint Peter’s, Rome. His other bones were all in due proportion.;kirkpatrick
1;31;61-63;And so that bank (his fig leaf, ‘zone’ or apron, hanging around his loins below) displayed, above, up to his mane, as much of him;kirkpatrick
1;31;64-66;As three tall Frisians would boast in vain. I saw their thirty-eight-inch finger spans down from the point where cloaks are buckled on.;kirkpatrick
1;31;67-69;‘Raphèl maìamècche zabì almì,’ so screaming it began, that fearsome mouth, unfit to utter any sweeter psalm.;kirkpatrick
1;31;70-72;My leader aimed: ‘You idiotic soul! Stick to your horn. With that, give vent to wrath, or any passion that you chance to feel.;kirkpatrick
1;31;73-75;Just fumble round your neck, you great dumb thing. You’ll find the cord it’s tied to. There it rests. A chevron – see? – across your mighty breast.’;kirkpatrick
1;31;76-78;And then to me: ‘He stands his own accuser. It’s Nimrod there. Through his sick whim no single tongue is spoken anywhere.;kirkpatrick
1;31;79-81;So, let him be. We’ll not speak in that vein. For every tongue, to him, remains the same as his tongue is to others: quite unknown.’;kirkpatrick
1;31;82-84;"Now, turning left, we made a longer march; and there (the distance of a crossbow shot) we found a bigger ogre, fiercer still.";kirkpatrick
1;31;85-87;Who that lord was I cannot tell, who locked these shackles round him and about. He held his right arm bound in front, his left behind,;kirkpatrick
1;31;88-90;By one tight chain that – tangling down – was hitched a full five turns around the bits we saw, netherwards stretching from his neck to waist.;kirkpatrick
1;31;91-93;‘This one, in pride, was quick to prove his power against the majesty of Jupiter.’ Thus spoke my leader. ‘His reward is this.;kirkpatrick
1;31;94-96;By name Ephialtes, his deeds were done when giants caused the deities such dread. He can’t now budge the arm he wielded then.’;kirkpatrick
1;31;97-99;And I to him: ‘If it were possible to gain with my own eyes experience of measureless Briareus, that I’d like.’;kirkpatrick
1;31;100-102;‘Antaeus,’ he in answer said, ‘you’ll see not very far from here. And he – unchained and speaking, too – will lower us to sin’s last floor.;kirkpatrick
1;31;103-105;The one whom you so keenly wish to see is over there, a good way further on, constrained like these but fiercer still in mien.’;kirkpatrick
1;31;106-108;No earthquake, rude in vigour, ever struck a tower with such great force as Ephialtes, writhing round suddenly, now shook himself.;kirkpatrick
1;31;109-111;And, more than ever now in mortal fear, sheer terror would have done the trick, had I not seen the fetters that restrained him there.;kirkpatrick
1;31;112-114;And now, as we proceeded on our way, we came upon Antaeus, rising high (omitting head) five yards above the pit.;kirkpatrick
1;31;115-117;‘You there! Yes, you! In that propitious vale where Hannibal turned tail with all his men – and so made Scipio the heir of fame –;kirkpatrick
1;31;118-120;You brought as spoils a thousand lions back. And if, like all your brothers, you had joined in battle with the gods above, then (some;kirkpatrick
1;31;121-123;Believe) those earthborn sons might well have won. Then set us down – and please, no dark disdain – deep in Cocytus, locked by freezing keys.;kirkpatrick
1;31;124-126;Don’t make us trudge to Tityos or Typhon. This man can give you what you yearn to have. Therefore bend down. And do not twist your snout.;kirkpatrick
1;31;127-129;To earth he can still carry back your name. He’s living still – and so expects to, long, unless grace summons him before his time.’;kirkpatrick
1;31;130-132;My teacher spoke. The giant in great haste stretched out his hands – whose powerful clutch had once been felt by Hercules – to take him in his fist.;kirkpatrick
1;31;133-135;And Virgil, when he felt himself well held, now said to me: ‘Come here so I can take you!’ He packed us in – one bundle, him and me.;kirkpatrick
1;31;136-138;Just as the Garisenda tower, when viewed beneath its leaning side, appears to fall if any floating cloud should pass behind,;kirkpatrick
1;31;139-141;So, too, Antaeus seemed to me, as there I stood expecting him to bend. And now I’d willingly have gone some other way.;kirkpatrick
1;31;142-144;Yet lightly he set us, lightly, in those depths that eat at Lucifer and Judas, too. He did not, bowing so, make long delay,;kirkpatrick
