cantica;canto;cum_verse_number;verse_number;text;author
3;25;13057;123;per veder cosa che qui non ha loco?;dante
3;25;13058;124;In terra è terra il mio corpo, e saragli;dante
3;25;13059;125;tanto con li altri, che ’l numero nostro;dante
3;25;13060;126;con l’etterno proposito s’agguagli.;dante
3;25;13061;127;Con le due stole nel beato chiostro;dante
3;25;13062;128;"son le due luci sole che saliro;";dante
3;25;13063;129;e questo apporterai nel mondo vostro».;dante
3;25;13064;130;A questa voce l’infiammato giro;dante
3;25;13065;131;si quïetò con esso il dolce mischio;dante
3;25;13066;132;che si facea nel suon del trino spiro,;dante
3;25;13067;133;sì come, per cessar fatica o rischio,;dante
3;25;13068;134;li remi, pria ne l’acqua ripercossi,;dante
3;25;13069;135;tutti si posano al sonar d’un fischio.;dante
3;25;13070;136;Ahi quanto ne la mente mi commossi,;dante
3;25;13071;137;quando mi volsi per veder Beatrice,;dante
3;25;13072;138;per non poter veder, benché io fossi;dante
3;25;13073;139;presso di lei, e nel mondo felice!;dante
3;26;13074;1;Mentr’ io dubbiava per lo viso spento,;dante
3;26;13075;2;de la fulgida fiamma che lo spense;dante
3;26;13076;3;uscì un spiro che mi fece attento,;dante
3;26;13077;4;dicendo: «Intanto che tu ti risense;dante
3;26;13078;5;de la vista che haï in me consunta,;dante
3;26;13079;6;ben è che ragionando la compense.;dante
3;26;13080;7;"Comincia dunque; e dì ove s’appunta";dante
3;26;13081;8;l’anima tua, e fa ragion che sia;dante
3;26;13082;9;la vista in te smarrita e non defunta:;dante
3;26;13083;10;perché la donna che per questa dia;dante
3;26;13084;11;regïon ti conduce, ha ne lo sguardo;dante
3;26;13085;12;la virtù ch’ebbe la man d’Anania».;dante
3;26;13086;13;Io dissi: «Al suo piacere e tosto e tardo;dante
3;26;13087;14;vegna remedio a li occhi, che fuor porte;dante
3;26;13088;15;quand’ ella entrò col foco ond’ io sempr’ ardo.;dante
3;26;13089;16;Lo ben che fa contenta questa corte,;dante
3;26;13090;17;Alfa e O è di quanta scrittura;dante
3;26;13091;18;mi legge Amore o lievemente o forte».;dante
3;26;13092;19;Quella medesma voce che paura;dante
3;26;13093;20;tolta m’avea del sùbito abbarbaglio,;dante
3;26;13094;21;"di ragionare ancor mi mise in cura;";dante
3;26;13095;22;e disse: «Certo a più angusto vaglio;dante
3;26;13096;23;ti conviene schiarar: dicer convienti;dante
3;26;13097;24;chi drizzò l’arco tuo a tal berzaglio».;dante
3;26;13098;25;E io: «Per filosofici argomenti;dante
3;26;13099;26;e per autorità che quinci scende;dante
3;26;13100;27;cotale amor convien che in me si ’mprenti:;dante
3;26;13101;28;ché ’l bene, in quanto ben, come s’intende,;dante
3;26;13102;29;così accende amore, e tanto maggio;dante
3;26;13103;30;quanto più di bontate in sé comprende.;dante
3;26;13104;31;Dunque a l’essenza ov’ è tanto avvantaggio,;dante
3;26;13105;32;che ciascun ben che fuor di lei si trova;dante
3;26;13106;33;altro non è ch’un lume di suo raggio,;dante
3;26;13107;34;più che in altra convien che si mova;dante
3;26;13108;35;la mente, amando, di ciascun che cerne;dante
3;26;13109;36;il vero in che si fonda questa prova.;dante
3;26;13110;37;Tal vero a l’intelletto mïo sterne;dante
3;26;13111;38;colui che mi dimostra il primo amore;dante
3;26;13112;39;di tutte le sustanze sempiterne.;dante
3;26;13113;40;Sternel la voce del verace autore,;dante
3;26;13114;41;che dice a Moïsè, di sé parlando:;dante
3;26;13115;42;’Io ti farò vedere ogne valore’.;dante
3;26;13116;43;Sternilmi tu ancora, incominciando;dante
3;26;13117;44;l’alto preconio che grida l’arcano;dante
3;26;13118;45;di qui là giù sovra ogne altro bando».;dante
3;26;13119;46;E io udi’: «Per intelletto umano;dante
3;26;13120;47;e per autoritadi a lui concorde;dante
3;26;13121;48;d’i tuoi amori a Dio guarda il sovrano.;dante
3;26;13122;49;Ma dì ancor se tu senti altre corde;dante
3;26;13123;50;tirarti verso lui, sì che tu suone;dante
3;26;13124;51;con quanti denti questo amor ti morde».;dante
3;26;13125;52;Non fu latente la santa intenzione;dante
3;26;13126;53;de l’aguglia di Cristo, anzi m’accorsi;dante
3;26;13127;54;dove volea menar mia professione.;dante
3;26;13128;55;Però ricominciai: «Tutti quei morsi;dante
3;26;13129;56;che posson far lo cor volgere a Dio,;dante
3;26;13130;57;a la mia caritate son concorsi:;dante
3;26;13131;58;ché l’essere del mondo e l’esser mio,;dante
3;26;13132;59;la morte ch’el sostenne perch’ io viva,;dante
3;26;13133;60;e quel che spera ogne fedel com’ io,;dante
3;26;13134;61;con la predetta conoscenza viva,;dante
3;26;13135;62;tratto m’hanno del mar de l’amor torto,;dante
3;26;13136;63;e del diritto m’han posto a la riva.;dante
3;26;13137;64;Le fronde onde s’infronda tutto l’orto;dante
3;26;13138;65;de l’ortolano etterno, am’ io cotanto;dante
3;26;13139;66;quanto da lui a lor di bene è porto».;dante
3;26;13140;67;Sì com’ io tacqui, un dolcissimo canto;dante
3;26;13141;68;risonò per lo cielo, e la mia donna;dante
3;26;13142;69;dicea con li altri: «Santo, santo, santo!».;dante
3;26;13143;70;E come a lume acuto si disonna;dante
3;26;13144;71;per lo spirto visivo che ricorre;dante
3;26;13145;72;a lo splendor che va di gonna in gonna,;dante
3;26;13146;73;e lo svegliato ciò che vede aborre,;dante
3;26;13147;74;sì nescïa è la sùbita vigilia;dante
3;26;13148;75;"fin che la stimativa non soccorre;";dante
3;26;13149;76;così de li occhi miei ogne quisquilia;dante
3;26;13150;77;fugò Beatrice col raggio d’i suoi,;dante
3;26;13151;78;che rifulgea da più di mille milia:;dante
3;26;13152;79;"onde mei che dinanzi vidi poi;";dante
3;26;13153;80;e quasi stupefatto domandai;dante
3;26;13154;81;d’un quarto lume ch’io vidi tra noi.;dante
3;26;13155;82;E la mia donna: «Dentro da quei rai;dante
3;26;13156;83;vagheggia il suo fattor l’anima prima;dante
3;26;13157;84;che la prima virtù creasse mai».;dante
3;26;13158;85;Come la fronda che flette la cima;dante
3;26;13159;86;nel transito del vento, e poi si leva;dante
3;26;13160;87;per la propria virtù che la soblima,;dante
3;26;13161;88;fec’ io in tanto in quant’ ella diceva,;dante
3;26;13162;89;stupendo, e poi mi rifece sicuro;dante
3;26;13163;90;un disio di parlare ond’ ïo ardeva.;dante
3;26;13164;91;E cominciai: «O pomo che maturo;dante
3;26;13165;92;solo prodotto fosti, o padre antico;dante
3;26;13166;93;a cui ciascuna sposa è figlia e nuro,;dante
3;26;13167;94;divoto quanto posso a te supplìco;dante
3;26;13168;95;perché mi parli: tu vedi mia voglia,;dante
3;26;13169;96;e per udirti tosto non la dico».;dante
3;26;13170;97;Talvolta un animal coverto broglia,;dante
3;26;13171;98;sì che l’affetto convien che si paia;dante
3;26;13172;99;"per lo seguir che face a lui la ’nvoglia;";dante
3;26;13173;100;e similmente l’anima primaia;dante
3;26;13174;101;mi facea trasparer per la coverta;dante
3;26;13175;102;quant’ ella a compiacermi venìa gaia.;dante
3;26;13176;103;Indi spirò: «Sanz’ essermi proferta;dante
3;26;13177;104;da te, la voglia tua discerno meglio;dante
3;26;13178;105;"che tu qualunque cosa t’è più certa;";dante
3;26;13179;106;perch’ io la veggio nel verace speglio;dante
3;26;13180;107;che fa di sé pareglio a l’altre cose,;dante
3;26;13181;108;e nulla face lui di sé pareglio.;dante
3;26;13182;109;Tu vuogli udir quant’ è che Dio mi puose;dante
3;26;13183;110;ne l’eccelso giardino, ove costei;dante
3;26;13184;111;a così lunga scala ti dispuose,;dante
3;26;13185;112;e quanto fu diletto a li occhi miei,;dante
3;26;13186;113;e la propria cagion del gran disdegno,;dante
3;26;13187;114;e l’idïoma ch’usai e che fei.;dante
3;26;13188;115;Or, figliuol mio, non il gustar del legno;dante
3;26;13189;116;fu per sé la cagion di tanto essilio,;dante
3;26;13190;117;ma solamente il trapassar del segno.;dante
3;26;13191;118;Quindi onde mosse tua donna Virgilio,;dante
3;26;13192;119;quattromilia trecento e due volumi;dante
3;26;13193;120;"di sol desiderai questo concilio;";dante
3;26;13194;121;e vidi lui tornare a tutt’ i lumi;dante
3;26;13195;122;de la sua strada novecento trenta;dante
3;26;13196;123;fïate, mentre ch’ïo in terra fu’mi.;dante
3;26;13197;124;La lingua ch’io parlai fu tutta spenta;dante
3;26;13198;125;innanzi che a l’ovra inconsummabile;dante
3;26;13199;126;fosse la gente di Nembròt attenta:;dante
3;26;13200;127;ché nullo effetto mai razïonabile,;dante
3;26;13201;128;per lo piacere uman che rinovella;dante
3;26;13202;129;seguendo il cielo, sempre fu durabile.;dante
3;26;13203;130;"Opera naturale è ch'uom favella;";dante
3;26;13204;131;ma così o così, natura lascia;dante
3;26;13205;132;poi fare a voi secondo che v'abbella.}};dante
3;26;13206;133;Pria ch’i’ scendessi a l’infernale ambascia,;dante
3;26;13207;134;I s’appellava in terra il sommo bene;dante
3;26;13208;135;"onde vien la letizia che mi fascia;";dante
3;26;13209;136;e El si chiamò poi: e ciò convene,;dante
3;26;13210;137;ché l’uso d’i mortali è come fronda;dante
3;26;13211;138;in ramo, che sen va e altra vene.;dante
3;26;13212;139;Nel monte che si leva più da l’onda,;dante
3;26;13213;140;fu’ io, con vita pura e disonesta,;dante
3;26;13214;141;da la prim’ ora a quella che seconda,;dante
3;26;13215;142;come ’l sol muta quadra, l’ora sesta».;dante
3;27;13216;1;’Al Padre, al Figlio, a lo Spirito Santo’,;dante
3;27;13217;2;cominciò, ’gloria!’, tutto ’l paradiso,;dante
3;27;13218;3;sì che m’inebrïava il dolce canto.;dante
3;27;13219;4;Ciò ch’io vedeva mi sembiava un riso;dante
3;27;13220;5;"de l’universo; per che mia ebbrezza";dante
3;27;13221;6;intrava per l’udire e per lo viso.;dante
3;27;13222;7;Oh gioia! oh ineffabile allegrezza!;dante
3;27;13223;8;oh vita intègra d’amore e di pace!;dante
3;27;13224;9;oh sanza brama sicura ricchezza!;dante
3;27;13225;10;Dinanzi a li occhi miei le quattro face;dante
3;27;13226;11;stavano accese, e quella che pria venne;dante
3;27;13227;12;incominciò a farsi più vivace,;dante
3;27;13228;13;e tal ne la sembianza sua divenne,;dante
3;27;13229;14;qual diverrebbe Iove, s’elli e Marte;dante
3;27;13230;15;fossero augelli e cambiassersi penne.;dante
3;27;13231;16;La provedenza, che quivi comparte;dante
3;27;13232;17;vice e officio, nel beato coro;dante
3;27;13233;18;silenzio posto avea da ogne parte,;dante
3;27;13234;19;quand' ïo udi': «Se io mi trascoloro,;dante
3;27;13235;20;non ti maravigliar, ché, dicend' io,;dante
3;27;13236;21;vedrai trascolorar tutti costoro.;dante
3;27;13237;22;Quelli ch’usurpa in terra il luogo mio,;dante
3;27;13238;23;il luogo mio, il luogo mio che vaca;dante
3;27;13239;24;ne la presenza del Figliuol di Dio,;dante
3;27;13240;25;fatt’ ha del cimitero mio cloaca;dante
3;27;13241;26;"del sangue e de la puzza; onde ’l perverso";dante
3;27;13242;27;che cadde di qua sù, là giù si placa».}};dante
3;27;13243;28;Di quel color che per lo sole avverso;dante
3;27;13244;29;nube dipigne da sera e da mane,;dante
3;27;13245;30;vid’ ïo allora tutto ’l ciel cosperso.;dante
3;27;13246;31;E come donna onesta che permane;dante
3;27;13247;32;di sé sicura, e per l’altrui fallanza,;dante
3;27;13248;33;pur ascoltando, timida si fane,;dante
3;27;13249;34;"così Beatrice trasmutò sembianza;";dante
3;27;13250;35;e tale eclissi credo che ’n ciel fue;dante
3;27;13251;36;quando patì la supprema possanza.;dante
3;27;13252;37;Poi procedetter le parole sue;dante
3;27;13253;38;con voce tanto da sé trasmutata,;dante
3;27;13254;39;che la sembianza non si mutò piùe:;dante
3;27;13255;40;«Non fu la sposa di Cristo allevata;dante
3;27;13256;41;del sangue mio, di Lin, di quel di Cleto,;dante
3;27;13257;42;"per essere ad acquisto d’oro usata;";dante
3;27;13258;43;ma per acquisto d’esto viver lieto;dante
3;27;13259;44;e Sisto e Pïo e Calisto e Urbano;dante
3;27;13260;45;sparser lo sangue dopo molto fleto.;dante
3;27;13261;46;Non fu nostra intenzion ch’a destra mano;dante
3;27;13262;47;d’i nostri successor parte sedesse,;dante
3;27;13263;48;"parte da l’altra del popol cristiano;";dante
3;27;13264;49;né che le chiavi che mi fuor concesse,;dante
3;27;13265;50;divenisser signaculo in vessillo;dante
3;27;13266;51;"che contra battezzati combattesse;";dante
3;27;13267;52;né ch’io fossi figura di sigillo;dante
3;27;13268;53;a privilegi venduti e mendaci,;dante
3;27;13269;54;ond’ io sovente arrosso e disfavillo.;dante
3;27;13270;55;In vesta di pastor lupi rapaci;dante
3;27;13271;56;si veggion di qua sù per tutti i paschi:;dante
3;27;13272;57;o difesa di Dio, perché pur giaci?;dante
3;27;13273;58;Del sangue nostro Caorsini e Guaschi;dante
3;27;13274;59;s’apparecchian di bere: o buon principio,;dante
3;27;13275;60;a che vil fine convien che tu caschi!;dante
3;27;13276;61;Ma l’alta provedenza, che con Scipio;dante
3;27;13277;62;difese a Roma la gloria del mondo,;dante
3;27;13278;63;"soccorrà tosto, sì com’ io concipio;";dante
3;27;13279;64;e tu, figliuol, che per lo mortal pondo;dante
3;27;13280;65;ancor giù tornerai, apri la bocca,;dante
3;27;13281;66;e non asconder quel ch’io non ascondo».;dante
3;27;13282;67;Sì come di vapor gelati fiocca;dante
3;27;13283;68;in giuso l’aere nostro, quando ’l corno;dante
3;27;13284;69;de la capra del ciel col sol si tocca,;dante
3;27;13285;70;in sù vid’ io così l’etera addorno;dante
3;27;13286;71;farsi e fioccar di vapor trïunfanti;dante
3;27;13287;72;che fatto avien con noi quivi soggiorno.;dante
3;27;13288;73;Lo viso mio seguiva i suoi sembianti,;dante
3;27;13289;74;e seguì fin che ’l mezzo, per lo molto,;dante
3;27;13290;75;li tolse il trapassar del più avanti.;dante
3;27;13291;76;Onde la donna, che mi vide assolto;dante
3;27;13292;77;de l’attendere in sù, mi disse: «Adima;dante
3;27;13293;78;il viso e guarda come tu se’ vòlto».;dante
3;27;13294;79;Da l’ora ch’ïo avea guardato prima;dante
3;27;13295;80;i’ vidi mosso me per tutto l’arco;dante
3;27;13296;81;"che fa dal mezzo al fine il primo clima;";dante
3;27;13297;82;sì ch’io vedea di là da Gade il varco;dante
3;27;13298;83;folle d’Ulisse, e di qua presso il lito;dante
3;27;13299;84;nel qual si fece Europa dolce carco.;dante
3;27;13300;85;E più mi fora discoverto il sito;dante
3;27;13301;86;"di questa aiuola; ma ’l sol procedea";dante
3;27;13302;87;sotto i mie’ piedi un segno e più partito.;dante
3;27;13303;88;La mente innamorata, che donnea;dante
3;27;13304;89;con la mia donna sempre, di ridure;dante
3;27;13305;90;"ad essa li occhi più che mai ardea;";dante
3;27;13306;91;e se natura o arte fé pasture;dante
3;27;13307;92;da pigliare occhi, per aver la mente,;dante
3;27;13308;93;in carne umana o ne le sue pitture,;dante
3;27;13309;94;tutte adunate, parrebber nïente;dante
3;27;13310;95;ver’ lo piacer divin che mi refulse,;dante
3;27;13311;96;quando mi volsi al suo viso ridente.;dante
3;27;13312;97;E la virtù che lo sguardo m’indulse,;dante
3;27;13313;98;del bel nido di Leda mi divelse,;dante
3;27;13314;99;e nel ciel velocissimo m’impulse.;dante
3;27;13315;100;Le parti sue vivissime ed eccelse;dante
3;27;13316;101;sì uniforme son, ch’i’ non so dire;dante
3;27;13317;102;qual Bëatrice per loco mi scelse.;dante
3;27;13318;103;Ma ella, che vedëa ’l mio disire,;dante
3;27;13319;104;incominciò, ridendo tanto lieta,;dante
3;27;13320;105;che Dio parea nel suo volto gioire:;dante
3;27;13321;106;«La natura del mondo, che quïeta;dante
3;27;13322;107;il mezzo e tutto l’altro intorno move,;dante
3;27;13323;108;"quinci comincia come da sua meta;";dante
3;27;13324;109;e questo cielo non ha altro dove;dante
3;27;13325;110;che la mente divina, in che s’accende;dante
3;27;13326;111;l’amor che ’l volge e la virtù ch’ei piove.;dante
3;27;13327;112;Luce e amor d’un cerchio lui comprende,;dante
3;27;13328;113;"sì come questo li altri; e quel precinto";dante
3;27;13329;114;colui che ’l cinge solamente intende.;dante
3;27;13330;115;Non è suo moto per altro distinto,;dante
3;27;13331;116;ma li altri son mensurati da questo,;dante
3;27;13332;117;"sì come diece da mezzo e da quinto;";dante
3;27;13333;118;e come il tempo tegna in cotal testo;dante
3;27;13334;119;le sue radici e ne li altri le fronde,;dante
3;27;13335;120;omai a te può esser manifesto.;dante
3;27;13336;121;Oh cupidigia, che i mortali affonde;dante
3;27;13337;122;sì sotto te, che nessuno ha podere;dante
3;27;13338;123;di trarre li occhi fuor de le tue onde!;dante
3;27;13339;124;"Ben fiorisce ne li uomini il volere;";dante
3;27;13340;125;ma la pioggia continüa converte;dante
3;27;13341;126;in bozzacchioni le sosine vere.;dante
3;27;13342;127;Fede e innocenza son reperte;dante
3;27;13343;128;"solo ne’ parvoletti; poi ciascuna";dante
3;27;13344;129;pria fugge che le guance sian coperte.;dante
3;27;13345;130;Tale, balbuzïendo ancor, digiuna,;dante
3;27;13346;131;che poi divora, con la lingua sciolta,;dante
3;27;13347;132;"qualunque cibo per qualunque luna;";dante
3;27;13348;133;e tal, balbuzïendo, ama e ascolta;dante
3;27;13349;134;la madre sua, che, con loquela intera,;dante
3;27;13350;135;disïa poi di vederla sepolta.;dante
3;27;13351;136;Così si fa la pelle bianca nera;dante
3;27;13352;137;nel primo aspetto de la bella figlia;dante
