cantica;canto;verse;text
Paradiso;17;37-39;"«La contingenza, che fuor del quaderno de la vostra matera non si stende, tutta è dipinta nel cospetto etterno;"
Paradiso;17;40-42;necessità però quindi non prende se non come dal viso in che si specchia nave che per torrente giù discende.
Paradiso;17;43-45;Da indi, sì come viene ad orecchia dolce armonia da organo, mi viene a vista il tempo che ti s’apparecchia.
Paradiso;17;46-48;Qual si partio Ipolito d’Atene per la spietata e perfida noverca, tal di Fiorenza partir ti convene.
Paradiso;17;49-51;Questo si vuole e questo già si cerca, e tosto verrà fatto a chi ciò pensa là dove Cristo tutto dì si merca.
Paradiso;17;52-54;"La colpa seguirà la parte offensa in grido, come suol; ma la vendetta fia testimonio al ver che la dispensa."
Paradiso;17;55-57;"Tu lascerai ogne cosa diletta più caramente; e questo è quello strale che l’arco de lo essilio pria saetta."
Paradiso;17;58-60;Tu proverai sì come sa di sale lo pane altrui, e come è duro calle lo scendere e 'l salir per l'altrui scale.}}
Paradiso;17;61-63;"E quel che più ti graverà le spalle, sarà la compagnia malvagia e scempia con la qual tu cadrai in questa valle;"
Paradiso;17;64-66;"che tutta ingrata, tutta matta ed empia si farà contr’ a te; ma, poco appresso, ella, non tu, n’avrà rossa la tempia."
Paradiso;17;67-69;"Di sua bestialitate il suo processo farà la prova; sì ch’a te fia bello averti fatta parte per te stesso."
Paradiso;17;70-72;"Lo primo tuo refugio e ’l primo ostello sarà la cortesia del gran Lombardo che ’n su la scala porta il santo uccello;"
Paradiso;17;73-75;ch’in te avrà sì benigno riguardo, che del fare e del chieder, tra voi due, fia primo quel che tra li altri è più tardo.
Paradiso;17;76-78;Con lui vedrai colui che ’mpresso fue, nascendo, sì da questa stella forte, che notabili fier l’opere sue.
Paradiso;17;79-81;"Non se ne son le genti ancora accorte per la novella età, ché pur nove anni son queste rote intorno di lui torte;"
Paradiso;17;82-84;ma pria che ’l Guasco l’alto Arrigo inganni, parran faville de la sua virtute in non curar d’argento né d’affanni.
Paradiso;17;85-87;Le sue magnificenze conosciute saranno ancora, sì che ’ suoi nemici non ne potran tener le lingue mute.
Paradiso;17;88-90;"A lui t’aspetta e a’ suoi benefici; per lui fia trasmutata molta gente, cambiando condizion ricchi e mendici;"
Paradiso;17;91-93;"e portera’ne scritto ne la mente di lui, e nol dirai»; e disse cose incredibili a quei che fier presente."
Paradiso;17;94-96;"Poi giunse: «Figlio, queste son le chiose di quel che ti fu detto; ecco le ’nsidie che dietro a pochi giri son nascose."
Paradiso;17;97-99;Non vo’ però ch’a’ tuoi vicini invidie, poscia che s’infutura la tua vita vie più là che ’l punir di lor perfidie».
Paradiso;17;100-102;Poi che, tacendo, si mostrò spedita l’anima santa di metter la trama in quella tela ch’io le porsi ordita,
Paradiso;17;103-105;io cominciai, come colui che brama, dubitando, consiglio da persona che vede e vuol dirittamente e ama:
Paradiso;17;106-108;"«Ben veggio, padre mio, sì come sprona lo tempo verso me, per colpo darmi tal, ch’è più grave a chi più s’abbandona;"
Paradiso;17;109-111;per che di provedenza è buon ch’io m’armi, sì che, se loco m’è tolto più caro, io non perdessi li altri per miei carmi.
Paradiso;17;112-114;Giù per lo mondo sanza fine amaro, e per lo monte del cui bel cacume li occhi de la mia donna mi levaro,
Paradiso;17;115-117;"e poscia per lo ciel, di lume in lume, ho io appreso quel che s’io ridico, a molti fia sapor di forte agrume;"
Paradiso;17;118-120;e s’io al vero son timido amico, temo di perder viver tra coloro che questo tempo chiameranno antico».
Paradiso;17;121-123;"La luce in che rideva il mio tesoro ch’io trovai lì, si fé prima corusca, quale a raggio di sole specchio d’oro;"
Paradiso;17;124-126;indi rispuose: «Coscïenza fusca o de la propria o de l’altrui vergogna pur sentirà la tua parola brusca.
Paradiso;17;127-129;"Ma nondimen, rimossa ogne menzogna, tutta tua visïon fa manifesta; e lascia pur grattar dov’ è la rogna."
Paradiso;17;130-132;Ché se la voce tua sarà molesta nel primo gusto, vital nodrimento lascerà poi, quando sarà digesta.
Paradiso;17;133-135;"Questo tuo grido farà come vento, che le più alte cime più percuote; e ciò non fa d’onor poco argomento."
Paradiso;17;136-138;Però ti son mostrate in queste rote, nel monte e ne la valle dolorosa pur l’anime che son di fama note,
Paradiso;17;139-141;che l’animo di quel ch’ode, non posa né ferma fede per essempro ch’aia la sua radice incognita e ascosa,
Paradiso;17;142-142;né per altro argomento che non paia».
Paradiso;18;1-3;"Già si godeva solo del suo verbo quello specchio beato, e io gustava lo mio, temprando col dolce l’acerbo;"
Paradiso;18;4-6;"e quella donna ch’a Dio mi menava disse: «Muta pensier; pensa ch’i’ sono presso a colui ch’ogne torto disgrava»."
Paradiso;18;7-9;"Io mi rivolsi a l’amoroso suono del mio conforto; e qual io allor vidi ne li occhi santi amor, qui l’abbandono:"
Paradiso;18;10-12;non perch’ io pur del mio parlar diffidi, ma per la mente che non può redire sovra sé tanto, s’altri non la guidi.
Paradiso;18;13-15;Tanto poss’ io di quel punto ridire, che, rimirando lei, lo mio affetto libero fu da ogne altro disire,
Paradiso;18;16-18;fin che ’l piacere etterno, che diretto raggiava in Bëatrice, dal bel viso mi contentava col secondo aspetto.
Paradiso;18;19-21;"Vincendo me col lume d’un sorriso, ella mi disse: «Volgiti e ascolta; ché non pur ne’ miei occhi è paradiso»."
Paradiso;18;22-24;Come si vede qui alcuna volta l’affetto ne la vista, s’elli è tanto, che da lui sia tutta l’anima tolta,
Paradiso;18;25-27;così nel fiammeggiar del folgór santo, a ch’io mi volsi, conobbi la voglia in lui di ragionarmi ancora alquanto.
Paradiso;18;28-30;El cominciò: «In questa quinta soglia de l’albero che vive de la cima e frutta sempre e mai non perde foglia,
Paradiso;18;31-33;spiriti son beati, che giù, prima che venissero al ciel, fuor di gran voce, sì ch’ogne musa ne sarebbe opima.
Paradiso;18;34-36;Però mira ne’ corni de la croce: quello ch’io nomerò, lì farà l’atto che fa in nube il suo foco veloce».
Paradiso;18;37-39;"Io vidi per la croce un lume tratto dal nomar Iosuè, com’ el si feo; né mi fu noto il dir prima che ’l fatto."
Paradiso;18;40-42;E al nome de l’alto Macabeo vidi moversi un altro roteando, e letizia era ferza del paleo.
Paradiso;18;43-45;Così per Carlo Magno e per Orlando due ne seguì lo mio attento sguardo, com’ occhio segue suo falcon volando.
Paradiso;18;46-48;Poscia trasse Guiglielmo e Rinoardo e ’l duca Gottifredi la mia vista per quella croce, e Ruberto Guiscardo.
Paradiso;18;49-51;Indi, tra l’altre luci mota e mista, mostrommi l’alma che m’avea parlato qual era tra i cantor del cielo artista.
Paradiso;18;52-54;"Io mi rivolsi dal mio destro lato per vedere in Beatrice il mio dovere, o per parlare o per atto, segnato;"
Paradiso;18;55-57;e vidi le sue luci tanto mere, tanto gioconde, che la sua sembianza vinceva li altri e l’ultimo solere.
Paradiso;18;58-60;E come, per sentir più dilettanza bene operando, l’uom di giorno in giorno s’accorge che la sua virtute avanza,
Paradiso;18;61-63;sì m’accors’ io che ’l mio girare intorno col cielo insieme avea cresciuto l’arco, veggendo quel miracol più addorno.
Paradiso;18;64-66;E qual è ’l trasmutare in picciol varco di tempo in bianca donna, quando ’l volto suo si discarchi di vergogna il carco,
Paradiso;18;67-69;tal fu ne li occhi miei, quando fui vòlto, per lo candor de la temprata stella sesta, che dentro a sé m’avea ricolto.
Paradiso;18;70-72;Io vidi in quella giovïal facella lo sfavillar de l’amor che lì era segnare a li occhi miei nostra favella.
Paradiso;18;73-75;E come augelli surti di rivera, quasi congratulando a lor pasture, fanno di sé or tonda or altra schiera,
Paradiso;18;76-78;sì dentro ai lumi sante creature volitando cantavano, e faciensi or D, or I, or L in sue figure.
Paradiso;18;79-81;"Prima, cantando, a sua nota moviensi; poi, diventando l’un di questi segni, un poco s’arrestavano e taciensi."
Paradiso;18;82-84;O diva Pegasëa che li ’ngegni fai glorïosi e rendili longevi, ed essi teco le cittadi e ’ regni,
Paradiso;18;85-87;illustrami di te, sì ch’io rilevi le lor figure com’ io l’ho concette: paia tua possa in questi versi brevi!
Paradiso;18;88-90;"Mostrarsi dunque in cinque volte sette vocali e consonanti; e io notai le parti sì, come mi parver dette."
Paradiso;18;91-93;"’DILIGITE IUSTITIAM’, primai fur verbo e nome di tutto ’l dipinto; ’QUI IUDICATIS TERRAM’, fur sezzai."
Paradiso;18;94-96;"Poscia ne l’emme del vocabol quinto rimasero ordinate; sì che Giove pareva argento lì d’oro distinto."
Paradiso;18;97-99;E vidi scendere altre luci dove era il colmo de l’emme, e lì quetarsi cantando, credo, il ben ch’a sé le move.
Paradiso;18;100-102;Poi, come nel percuoter d’i ciocchi arsi surgono innumerabili faville, onde li stolti sogliono agurarsi,
Paradiso;18;103-105;"resurger parver quindi più di mille luci e salir, qual assai e qual poco, sì come ’l sol che l’accende sortille;"
Paradiso;18;106-108;e quïetata ciascuna in suo loco, la testa e ’l collo d’un’aguglia vidi rappresentare a quel distinto foco.
Paradiso;18;109-111;"Quei che dipinge lì, non ha chi ’l guidi; ma esso guida, e da lui si rammenta quella virtù ch’è forma per li nidi."
Paradiso;18;112-114;L’altra bëatitudo, che contenta pareva prima d’ingigliarsi a l’emme, con poco moto seguitò la ’mprenta.
Paradiso;18;115-117;O dolce stella, quali e quante gemme mi dimostraro che nostra giustizia effetto sia del ciel che tu ingemme!
Paradiso;18;118-120;"Per ch’io prego la mente in che s’inizia tuo moto e tua virtute, che rimiri ond’ esce il fummo che ’l tuo raggio vizia;"
Paradiso;18;121-123;sì ch’un’altra fïata omai s’adiri del comperare e vender dentro al templo che si murò di segni e di martìri.
Paradiso;18;124-126;O milizia del ciel cu’ io contemplo, adora per color che sono in terra tutti svïati dietro al malo essemplo!
Paradiso;18;127-129;"Già si solea con le spade far guerra; ma or si fa togliendo or qui or quivi lo pan che ’l pïo Padre a nessun serra."
Paradiso;18;130-132;Ma tu che sol per cancellare scrivi, pensa che Pietro e Paulo, che moriro per la vigna che guasti, ancor son vivi.
Paradiso;18;133-135;Ben puoi tu dire: «I’ ho fermo ’l disiro sì a colui che volle viver solo e che per salti fu tratto al martiro,
Paradiso;18;136-136;ch’io non conosco il pescator né Polo».
Paradiso;19;1-3;"Parea dinanzi a me con l’ali aperte la bella image che nel dolce frui liete facevan l’anime conserte;"
Paradiso;19;4-6;parea ciascuna rubinetto in cui raggio di sole ardesse sì acceso, che ne’ miei occhi rifrangesse lui.
Paradiso;19;7-9;"E quel che mi convien ritrar testeso, non portò voce mai, né scrisse incostro, né fu per fantasia già mai compreso}};"
Paradiso;19;10-12;ch’io vidi e anche udi’ parlar lo rostro, e sonar ne la voce e «io» e «mio», quand’ era nel concetto e ’noi’ e ’nostro’.
Paradiso;19;13-15;"E cominciò: «Per esser giusto e pio son io qui essaltato a quella gloria che non si lascia vincere a disio;"
Paradiso;19;16-18;e in terra lasciai la mia memoria sì fatta, che le genti lì malvage commendan lei, ma non seguon la storia».
Paradiso;19;19-21;Così un sol calor di molte brage si fa sentir, come di molti amori usciva solo un suon di quella image.
Paradiso;19;22-24;Ond’ io appresso: «O perpetüi fiori de l’etterna letizia, che pur uno parer mi fate tutti vostri odori,
Paradiso;19;25-27;solvetemi, spirando, il gran digiuno che lungamente m’ha tenuto in fame, non trovandoli in terra cibo alcuno.
Paradiso;19;28-30;Ben so io che, se ’n cielo altro reame la divina giustizia fa suo specchio, che ’l vostro non l’apprende con velame.
Paradiso;19;31-33;"Sapete come attento io m’apparecchio ad ascoltar; sapete qual è quello dubbio che m’è digiun cotanto vecchio»."
Paradiso;19;34-36;Quasi falcone ch’esce del cappello, move la testa e con l’ali si plaude, voglia mostrando e faccendosi bello,
Paradiso;19;37-39;vid’ io farsi quel segno, che di laude de la divina grazia era contesto, con canti quai si sa chi là sù gaude.
Paradiso;19;40-42;Poi cominciò: «Colui che volse il sesto a lo stremo del mondo, e dentro ad esso distinse tanto occulto e manifesto,
Paradiso;19;43-45;non poté suo valor sì fare impresso in tutto l’universo, che ’l suo verbo non rimanesse in infinito eccesso.
Paradiso;19;46-48;"E ciò fa certo che ’l primo superbo, che fu la somma d’ogne creatura, per non aspettar lume, cadde acerbo;"
Paradiso;19;49-51;e quinci appar ch’ogne minor natura è corto recettacolo a quel bene che non ha fine e sé con sé misura.
Paradiso;19;52-54;Dunque vostra veduta, che convene esser alcun de’ raggi de la mente di che tutte le cose son ripiene,
Paradiso;19;55-57;non pò da sua natura esser possente tanto, che suo principio non discerna molto di là da quel che l’è parvente.
Paradiso;19;58-60;"Però ne la giustizia sempiterna la vista che riceve il vostro mondo, com’ occhio per lo mare, entro s’interna;"
Paradiso;19;61-63;"che, ben che da la proda veggia il fondo, in pelago nol vede; e nondimeno èli, ma cela lui l’esser profondo."
Paradiso;19;64-66;"Lume non è, se non vien dal sereno che non si turba mai; anzi è tenèbra od ombra de la carne o suo veleno."
Paradiso;19;67-69;"Assai t’è mo aperta la latebra che t’ascondeva la giustizia viva, di che facei question cotanto crebra;"
Paradiso;19;70-72;"ché tu dicevi: ""Un uom nasce a la riva de l’Indo, e quivi non è chi ragioni di Cristo né chi legga né chi scriva;"
Paradiso;19;73-75;e tutti suoi voleri e atti buoni sono, quanto ragione umana vede, sanza peccato in vita o in sermoni.
Paradiso;19;76-78;"Muore non battezzato e sanza fede: ov’ è questa giustizia che ’l condanna? ov’ è la colpa sua, se ei non crede?""."
Paradiso;19;79-81;Or tu chi se', che vuo' sedere a scranna, per giudicar di lungi mille miglia con la veduta corta d'una spanna?}}
Paradiso;19;82-84;Certo a colui che meco s’assottiglia, se la Scrittura sovra voi non fosse, da dubitar sarebbe a maraviglia.
Paradiso;19;85-87;Oh terreni animali! oh menti grosse! La prima volontà, ch’è da sé buona, da sé, ch’è sommo ben, mai non si mosse.
Paradiso;19;88-90;Cotanto è giusto quanto a lei consuona: nullo creato bene a sé la tira, ma essa, radïando, lui cagiona».
Paradiso;19;91-93;"Quale sovresso il nido si rigira poi c’ha pasciuti la cicogna i figli, e come quel ch’è pasto la rimira;"
Paradiso;19;94-96;cotal si fece, e sì leväi i cigli, la benedetta imagine, che l’ali movea sospinte da tanti consigli.
Paradiso;19;97-99;Roteando cantava, e dicea: «Quali son le mie note a te, che non le ’ntendi, tal è il giudicio etterno a voi mortali».
Paradiso;19;100-102;Poi si quetaro quei lucenti incendi de lo Spirito Santo ancor nel segno che fé i Romani al mondo reverendi,
Paradiso;19;103-105;esso ricominciò: «A questo regno non salì mai chi non credette ’n Cristo, né pria né poi ch’el si chiavasse al legno.
