cantica;canto;cum_verse_number;verse_number;text;author;type
3;27;13361;146;will spin the stern to where the prow is now,;kirkpatrick;translation
3;27;13362;147;so all the ﬂeet will run a proper course,;kirkpatrick;translation
3;27;13363;148;and fruit will follow truly from the ﬂower.’;kirkpatrick;translation
3;28;13364;1;In contradiction of the life now led;kirkpatrick;translation
3;28;13365;2;in mortal misery, she – the in-paradizer;kirkpatrick;translation
3;28;13366;3;of my mind – had thus laid open Truth to me.;kirkpatrick;translation
3;28;13367;4;Then, as in mirrors, when the light’s behind,;kirkpatrick;translation
3;28;13368;5;we see, although in sight and thought we’ve yet;kirkpatrick;translation
3;28;13369;6;to grasp the fact, the ﬂame of some twin torch;kirkpatrick;translation
3;28;13370;7;(so turn around to see if that smooth glass;kirkpatrick;translation
3;28;13371;8;has told the truth and see it does accord,;kirkpatrick;translation
3;28;13372;9;as words in song when sung upon their beat),;kirkpatrick;translation
3;28;13373;10;so too did I – my memory now records –;kirkpatrick;translation
3;28;13374;11;still looking back towards those lovely eyes,;kirkpatrick;translation
3;28;13375;12;from which, to snare me, love had made the cord.;kirkpatrick;translation
3;28;13376;13;And once I’d turned – and once my eyes were touched;kirkpatrick;translation
3;28;13377;14;by what appears within that scroll to those;kirkpatrick;translation
3;28;13378;15;who look aright within its turning sphere –;kirkpatrick;translation
3;28;13379;16;a single point I saw, that shot out rays;kirkpatrick;translation
3;28;13380;17;so sharp the eye on which it ﬁxes ﬁre;kirkpatrick;translation
3;28;13381;18;is bound to close against that needle-strength.;kirkpatrick;translation
3;28;13382;19;Even the star that, seen from here, seems least;kirkpatrick;translation
3;28;13383;20;would seem, when set beside that point (as star;kirkpatrick;translation
3;28;13384;21;is set by star), a moon in magnitude.;kirkpatrick;translation
3;28;13385;22;As close as, perhaps, coronae appear;kirkpatrick;translation
3;28;13386;23;around the lights that shape and colour them;kirkpatrick;translation
3;28;13387;24;when halo-bearing vapours are most dense,;kirkpatrick;translation
3;28;13388;25;around that point, to similar extent,;kirkpatrick;translation
3;28;13389;26;ﬁre in a circle whirled at such great speed;kirkpatrick;translation
3;28;13390;27;its motion would surpass all clasped round earth.;kirkpatrick;translation
3;28;13391;28;This was, in orbit, bounded by the next,;kirkpatrick;translation
3;28;13392;29;by that, a third, the third, then, by a fourth,;kirkpatrick;translation
3;28;13393;30;by ﬁve that four, and then by six that ﬁve.;kirkpatrick;translation
3;28;13394;31;Then, round all these, a seventh ran, so stretched;kirkpatrick;translation
3;28;13395;32;to generous breadth that Juno’s messenger,;kirkpatrick;translation
3;28;13396;33;the rainbow arc, would hardly hold the all.;kirkpatrick;translation
3;28;13397;34;Likewise, the eighth and ninth. And each of these;kirkpatrick;translation
3;28;13398;35;moved still more slowly as the count went on,;kirkpatrick;translation
3;28;13399;36;running, in number, outward from the one.;kirkpatrick;translation
3;28;13400;37;And that possessed the clearest ﬂame of all;kirkpatrick;translation
3;28;13401;38;from which the purest spark stood least far oﬀ,;kirkpatrick;translation
3;28;13402;39;because, I think, that ﬂame in-truthed the most.;kirkpatrick;translation
3;28;13403;40;My lady, seeing me caught up in hard;kirkpatrick;translation
3;28;13404;41;concerns, spoke out: ‘From that one point;kirkpatrick;translation
3;28;13405;42;depends both Heaven and all of Nature’s world.;kirkpatrick;translation
3;28;13406;43;Look, in pure wonder, at that circle joined;kirkpatrick;translation
3;28;13407;44;most nearly to the point, and know it moves;kirkpatrick;translation
3;28;13408;45;so fast impelled in point of burning love.’;kirkpatrick;translation
3;28;13409;46;‘Suppose the universe,’ I said to her,;kirkpatrick;translation
3;28;13410;47;‘were ordered as I see these wheels to be,;kirkpatrick;translation
3;28;13411;48;then I would rest well fed with your proposal.;kirkpatrick;translation
3;28;13412;49;But in the realm of sense experience;kirkpatrick;translation
3;28;13413;50;the orbits, we can see, are more divine;kirkpatrick;translation
3;28;13414;51;when these stand furthest from the earth’s mid-core.;kirkpatrick;translation
3;28;13415;52;And so if, in this temple, set apart,;kirkpatrick;translation
3;28;13416;53;its conﬁnes marked by love and light alone,;kirkpatrick;translation
3;28;13417;54;my own desires will ever reach their end,;kirkpatrick;translation
3;28;13418;55;I need to hear how type and prototype;kirkpatrick;translation
3;28;13419;56;are not conﬁgured in a single mode.;kirkpatrick;translation
3;28;13420;57;For that I contemplate quite fruitlessly.’;kirkpatrick;translation
3;28;13421;58;‘It’s hardly any miracle if you,;kirkpatrick;translation
3;28;13422;59;with your own hands, cannot untie that knot.;kirkpatrick;translation
3;28;13423;60;It’s got so stiﬀ since no one works at it!’;kirkpatrick;translation
3;28;13424;61;These were my lady’s words. And then: ‘Just get;kirkpatrick;translation
3;28;13425;62;what I’ll now tell you if you want your ﬁll,;kirkpatrick;translation
3;28;13426;63;and sharpen thought to subtlety round that.;kirkpatrick;translation
3;28;13427;64;The circling of these bodies, wide or strict,;kirkpatrick;translation
3;28;13428;65;follow proportioned to the power that ﬂows;kirkpatrick;translation
3;28;13429;66;diﬀused in all their parts, here more, here less.;kirkpatrick;translation
3;28;13430;67;A greater goodness means a greater health.;kirkpatrick;translation
3;28;13431;68;A greater health is held in greater limbs,;kirkpatrick;translation
3;28;13432;69;if these, throughout, are perfect equally.;kirkpatrick;translation
3;28;13433;70;Therefore this sphere – the Primum Mobile –;kirkpatrick;translation
3;28;13434;71;which draws the universe entire along;kirkpatrick;translation
3;28;13435;72;answers the circle that most loves and knows.;kirkpatrick;translation
3;28;13436;73;And so if, with your rule, you compass round;kirkpatrick;translation
3;28;13437;74;the virtue and the strength of what these are,;kirkpatrick;translation
3;28;13438;75;and not their look, which shows as circular,;kirkpatrick;translation
3;28;13439;76;you’ll see a wonderful coincidence –;kirkpatrick;translation
3;28;13440;77;according to intelligence in every sphere –;kirkpatrick;translation
3;28;13441;78;between the less and least, greater and more.’;kirkpatrick;translation
3;28;13442;79;Compare: when Boreas, the northern wind,;kirkpatrick;translation
3;28;13443;80;blows from his milder cheek, our hemisphere;kirkpatrick;translation
3;28;13444;81;is left serene, its air bright, sparkling, clear.;kirkpatrick;translation
3;28;13445;82;The crusted scum of clouds that swirled there ﬁrst;kirkpatrick;translation
3;28;13446;83;is freed and clariﬁed. The whole sky laughs.;kirkpatrick;translation
3;28;13447;84;Its many beauties smile round every steeple.;kirkpatrick;translation
3;28;13448;85;So I became, as – caring for my good –;kirkpatrick;translation
3;28;13449;86;my lady answered with such clarity,;kirkpatrick;translation
3;28;13450;87;and truth was seen as stars are in the sky.;kirkpatrick;translation
3;28;13451;88;And when these words of hers had come to rest,;kirkpatrick;translation
3;28;13452;89;then, as when boiling iron sparks and spurts,;kirkpatrick;translation
3;28;13453;90;so, too, these circles ﬂung oﬀ their own sparks.;kirkpatrick;translation
3;28;13454;91;This surge of ﬁre was following every glint.;kirkpatrick;translation
3;28;13455;92;These glints, en-thousanding, outnumbered far;kirkpatrick;translation
3;28;13456;93;progressive doubling of the chessboard squares.;kirkpatrick;translation
3;28;13457;94;And rising, choir to choir, I heard ‘Hosanna’;kirkpatrick;translation
3;28;13458;95;sung to that point which, ﬁxed there, holds them all, and;kirkpatrick;translation
3;28;13459;96;always will, ubi they’ve always been.;kirkpatrick;translation
3;28;13460;97;And seeing in my mind what doubts I had,;kirkpatrick;translation
3;28;13461;98;she now declared: ‘The circles that I ﬁrst;kirkpatrick;translation
3;28;13462;99;made known are Cherubim and Seraphim.;kirkpatrick;translation
3;28;13463;100;Each runs so swiftly round its twining hoop,;kirkpatrick;translation
3;28;13464;101;to be as like that point as possible,;kirkpatrick;translation
3;28;13465;102;succeeding, through sublimity of sight.;kirkpatrick;translation
3;28;13466;103;And round these run those other forms of love,;kirkpatrick;translation
3;28;13467;104;known as the Thrones, receiving God’s regard.;kirkpatrick;translation
3;28;13468;105;With these, the ﬁrst of triads terminates.;kirkpatrick;translation
3;28;13469;106;And all, as you must know, have their delight;kirkpatrick;translation
3;28;13470;107;according to how deep their sight goes down;kirkpatrick;translation
3;28;13471;108;into the truth that calms all intellect.;kirkpatrick;translation
3;28;13472;109;You’ll see from this that being truly blessed;kirkpatrick;translation
3;28;13473;110;resides upon the act by which we see,;kirkpatrick;translation
3;28;13474;111;and not in act of love. This follows that.;kirkpatrick;translation
3;28;13475;112;And seeing takes its measure from the worth;kirkpatrick;translation
3;28;13476;113;that grace and truest purpose bring to birth.;kirkpatrick;translation
3;28;13477;114;And so the scale proceeds from step to step.;kirkpatrick;translation
3;28;13478;115;The second triad where the sap thus ﬂows;kirkpatrick;translation
3;28;13479;116;within this sempiternal springtime season –;kirkpatrick;translation
3;28;13480;117;which night-ascendant Aries never spoils –;kirkpatrick;translation
3;28;13481;118;sings out perpetually that winter’s done,;kirkpatrick;translation
3;28;13482;119;“Osanna!” in three tunes that sound in three;kirkpatrick;translation
3;28;13483;120;orders of happiness, each one en-threeing here.;kirkpatrick;translation
3;28;13484;121;The other gods in this hierarchic rank;kirkpatrick;translation
3;28;13485;122;are ﬁrstly Dominations, Virtues next,;kirkpatrick;translation
3;28;13486;123;then, thirdly, there’s the Order of the Powers.;kirkpatrick;translation
3;28;13487;124;In three-some reels the two penultimates;kirkpatrick;translation
3;28;13488;125;are Principalities, Archangels, too.;kirkpatrick;translation
3;28;13489;126;The last of all is all Angelic games.;kirkpatrick;translation
3;28;13490;127;This order all in wonder gaze above;kirkpatrick;translation
3;28;13491;128;and triumph so, beneath, that up to God;kirkpatrick;translation
3;28;13492;129;they all are drawn and draw up all to all.;kirkpatrick;translation
3;28;13493;130;And Dionysius with such desire;kirkpatrick;translation
3;28;13494;131;set out to contemplate these nine-fold ranks;kirkpatrick;translation
3;28;13495;132;that he deﬁned and named them as I do.;kirkpatrick;translation
3;28;13496;133;But Gregory departed from his view.;kirkpatrick;translation
3;28;13497;134;And so, the moment that he reached this sphere,;kirkpatrick;translation
3;28;13498;135;opening his eyes, he laughed, self-mockingly.;kirkpatrick;translation
3;28;13499;136;And if, on earth, a mortal could display;kirkpatrick;translation
3;28;13500;137;a truth so secret, please don’t be amazed.;kirkpatrick;translation
3;28;13501;138;This was revealed by one who saw up here –;kirkpatrick;translation
3;28;13502;139;and much else of truth of these great gyres.’;kirkpatrick;translation
3;29;13503;1;When moon and sun, the children of Latona,;kirkpatrick;translation
3;29;13504;2;covered by Libra and the spring-starred Ram,;kirkpatrick;translation
3;29;13505;3;each takes, to form its belt, the same horizon,;kirkpatrick;translation
3;29;13506;4;the length of time from when the zenith comes;kirkpatrick;translation
3;29;13507;5;to equipoise to when these two, in change;kirkpatrick;translation
3;29;13508;6;of hemisphere, unbalance in that zone,;kirkpatrick;translation
3;29;13509;7;was all the time that Beatrice stayed;kirkpatrick;translation
3;29;13510;8;silent – her laughter brushed across her face,;kirkpatrick;translation
3;29;13511;9;ﬁxed on the point that ﬁrst defeated me.;kirkpatrick;translation
3;29;13512;10;Then she began: ‘I’ll say – though ask, I won’t –;kirkpatrick;translation
3;29;13513;11;what you now want to hear. I’ve seen it there;kirkpatrick;translation
3;29;13514;12;where every “when” and “where” attains its point.;kirkpatrick;translation
3;29;13515;13;Not seeking any good that He had not –;kirkpatrick;translation
